Formatted.Date,Summary,Precip.Type,Temperature..C.,Apparent.Temperature..C.,Humidity,Wind.Speed..km.h.,Wind.Bearing..degrees.,Visibility..km.,Pressure..millibars.,Daily.Summary
2008-03-09 12:00:00.000 +0100,1,1,11.08333333,11.08333333,0.76,16.6635,212,11.2056,1012.34,20
2008-03-09 13:00:00.000 +0100,1,1,11.90555556,11.90555556,0.62,16.5186,216,11.4471,1012.04,20
2008-03-09 14:00:00.000 +0100,2,1,12.19444444,12.19444444,0.66,12.6868,230,11.27,1011.26,20
2008-03-09 15:00:00.000 +0100,1,1,11.17777778,11.17777778,0.65,11.1573,242,11.27,1011.14,20
2008-03-09 16:00:00.000 +0100,2,1,11.21111111,11.21111111,0.69,6.2307,220,11.3988,1011.24,20
2008-03-09 17:00:00.000 +0100,2,1,10.16111111,10.16111111,0.75,4.8461,227,9.982,1011.13,20
2008-03-09 18:00:00.000 +0100,2,1,9.072222222,8.044444444,0.81,7.4865,200,9.9015,1011.31,20
2008-03-09 19:00:00.000 +0100,2,1,8.827777778,7.572222222,0.78,8.3237,187,9.8371,1011.74,20
2008-03-09 20:00:00.000 +0100,2,1,7.738888889,6.094444444,0.83,9.2414,157,9.8049,1011.84,20
2008-03-09 21:00:00.000 +0100,2,1,7.116666667,5.083333333,0.86,10.6099,149,9.6761,1012.21,20
2008-03-09 22:00:00.000 +0100,1,1,7.061111111,5.122222222,0.85,10.0625,152,9.6761,1012.43,20
2008-03-09 23:00:00.000 +0100,2,1,6.05,4.883333333,0.89,6.1985,137,9.6439,1012.52,20
2008-05-01 00:00:00.000 +0200,2,1,13.33333333,13.33333333,0.74,14.3129,141,15.8263,1011.03,1
2008-05-01 01:00:00.000 +0200,2,1,13.26111111,13.26111111,0.77,10.5294,159,15.8263,1011.13,1
2008-05-01 02:00:00.000 +0200,1,1,10.28333333,10.28333333,0.89,4.991,270,9.982,1015.92,1
2008-05-01 03:00:00.000 +0200,2,1,12.55,12.55,0.8,6.1663,140,15.8263,1011.36,1
2008-05-01 04:00:00.000 +0200,2,1,12.48333333,12.48333333,0.8,6.4239,141,15.7297,1011.37,1
2008-05-01 05:00:00.000 +0200,2,1,12.02222222,12.02222222,0.83,6.7942,198,14.7959,1011.94,1
2008-05-01 06:00:00.000 +0200,1,1,10.86111111,10.86111111,0.81,9.4185,161,9.6761,1012.34,1
2008-05-01 07:00:00.000 +0200,1,1,13.61666667,13.61666667,0.77,7.9373,171,9.9015,1012.84,1
2008-05-01 08:00:00.000 +0200,1,1,15.66666667,15.66666667,0.69,8.0178,214,9.982,1013.37,1
2008-05-01 09:00:00.000 +0200,2,1,18.45555556,18.45555556,0.54,8.0178,212,9.982,1013.52,1
2008-05-01 10:00:00.000 +0200,2,1,17.71111111,17.71111111,0.51,9.7405,250,11.27,1013.64,1
2008-05-01 11:00:00.000 +0200,1,1,19.76666667,19.76666667,0.49,11.6081,242,11.4471,1014.32,1
2008-05-01 12:00:00.000 +0200,1,1,20.99444444,20.99444444,0.46,14.2807,241,10.0464,1013.94,1
2008-05-01 13:00:00.000 +0200,1,1,22.10555556,22.10555556,0.4,19.8352,232,10.0464,1013.55,1
2008-05-01 14:00:00.000 +0200,1,1,22.03333333,22.03333333,0.39,14.4578,224,10.3523,1013.58,1
2008-05-01 15:00:00.000 +0200,2,1,22.19444444,22.19444444,0.43,15.5204,242,9.982,1013.27,1
2008-05-01 16:00:00.000 +0200,2,1,20.13888889,20.13888889,0.56,7.8246,244,11.2056,1013.24,1
2008-05-01 17:00:00.000 +0200,2,1,21.25555556,21.25555556,0.41,9.4668,253,11.3988,1013.06,1
2008-05-01 18:00:00.000 +0200,1,1,21.03888889,21.03888889,0.46,12.2521,232,11.2056,1012.98,1
2008-05-01 19:00:00.000 +0200,1,1,17.15555556,17.15555556,0.63,9.177,234,11.27,1013.25,1
2008-05-01 20:00:00.000 +0200,7,1,15.26666667,15.26666667,0.7,33.0694,296,11.3183,1014.17,1
2008-05-01 21:00:00.000 +0200,1,1,13.79444444,13.79444444,0.78,22.6205,319,11.1251,1015.88,1
2008-05-01 22:00:00.000 +0200,3,1,12.73333333,12.73333333,0.86,11.0929,28,14.9086,1016.06,1
2008-05-01 23:00:00.000 +0200,2,1,11.9,11.9,0.9,9.8854,324,14.168,1016.11,1
2008-05-10 00:00:00.000 +0200,2,1,11.62222222,11.62222222,0.71,3.2844,18,15.8263,1019.19,10
2008-05-10 01:00:00.000 +0200,2,1,11.09444444,11.09444444,0.74,11.0124,49,15.8263,1019.38,10
2008-05-10 02:00:00.000 +0200,6,1,7.388888889,5.366666667,0.8,10.8514,18,14.9569,1020.51,10
2008-05-10 03:00:00.000 +0200,2,1,10.97222222,10.97222222,0.7,10.4972,49,15.8263,1019.3,10
2008-05-10 04:00:00.000 +0200,2,1,10,9.377777778,0.74,6.4239,39,15.8263,1019.5,10
2008-05-10 05:00:00.000 +0200,2,1,8.833333333,7.155555556,0.78,10.5455,26,14.9569,1019.78,10
2008-05-10 06:00:00.000 +0200,2,1,7.983333333,6.35,0.83,9.4185,39,9.982,1019.98,10
2008-05-10 07:00:00.000 +0200,2,1,12.2,12.2,0.66,12.558,50,9.982,1020.09,10
2008-05-10 08:00:00.000 +0200,1,1,13.73888889,13.73888889,0.6,19.4649,39,10.3523,1020.16,10
2008-05-10 09:00:00.000 +0200,1,1,14.97777778,14.97777778,0.52,15.7941,60,9.982,1020.39,10
2008-05-10 10:00:00.000 +0200,1,1,17.12777778,17.12777778,0.45,14.1358,33,10.0464,1020.3,10
2008-05-10 11:00:00.000 +0200,1,1,17.67777778,17.67777778,0.46,14.3451,30,11.3988,1020.34,10
2008-05-10 12:00:00.000 +0200,1,1,17.75555556,17.75555556,0.46,15.6653,40,11.2056,1020.21,10
2008-05-10 13:00:00.000 +0200,1,1,18.81666667,18.81666667,0.4,17.2109,31,11.2056,1019.99,10
2008-05-10 14:00:00.000 +0200,2,1,17.90555556,17.90555556,0.46,15.8102,30,11.3988,1019.78,10
2008-05-10 15:00:00.000 +0200,1,1,18.88888889,18.88888889,0.4,20.1733,40,11.2056,1019.4,10
2008-05-10 16:00:00.000 +0200,1,1,17.82222222,17.82222222,0.43,15.7297,39,11.2056,1019.09,10
2008-05-10 17:00:00.000 +0200,1,1,18.92777778,18.92777778,0.39,16.5025,27,11.3988,1019.09,10
2008-05-10 18:00:00.000 +0200,1,1,18.81666667,18.81666667,0.34,20.0123,59,9.982,1018.92,10
2008-05-10 19:00:00.000 +0200,1,1,17.19444444,17.19444444,0.41,20.0928,40,9.982,1018.92,10
2008-05-10 20:00:00.000 +0200,1,1,13.48333333,13.48333333,0.59,12.6385,25,10.3523,1019.52,10
2008-05-10 21:00:00.000 +0200,1,1,11.12777778,11.12777778,0.66,9.6117,20,9.982,1020.11,10
2008-05-10 22:00:00.000 +0200,6,1,10.47777778,10.47777778,0.68,14.0392,20,15.8263,1020.51,10
2008-05-10 23:00:00.000 +0200,6,1,8.877777778,7.116666667,0.76,11.0607,2,14.9569,1020.46,10
2008-05-11 00:00:00.000 +0200,6,1,7.305555556,5.222222222,0.82,11.0768,0,15.8263,1020.72,11
2008-05-11 01:00:00.000 +0200,6,1,6.8,5.583333333,0.81,6.7781,9,15.8263,1020.63,11
2008-05-11 02:00:00.000 +0200,1,1,7.372222222,7.372222222,0.88,1.2397,235,9.982,1020.15,11
2008-05-11 03:00:00.000 +0200,6,1,5.644444444,4.238888889,0.85,6.7781,20,15.8263,1020.63,11
2008-05-11 04:00:00.000 +0200,6,1,5.622222222,4.261111111,0.85,6.6171,10,15.8263,1020.72,11
2008-05-11 05:00:00.000 +0200,6,1,5.7,3.355555556,0.85,10.7548,9,14.9569,1020.69,11
2008-05-11 06:00:00.000 +0200,6,1,7.066666667,4.961111111,0.79,10.9802,28,9.982,1020.81,11
2008-05-11 07:00:00.000 +0200,6,1,8.8,6.988888889,0.82,11.2861,20,9.982,1020.82,11
2008-05-11 08:00:00.000 +0200,1,1,11.14444444,11.14444444,0.71,9.8693,38,10.3523,1020.88,11
2008-05-11 09:00:00.000 +0200,1,1,13.86666667,13.86666667,0.63,5.2969,44,9.982,1020.82,11
2008-05-11 10:00:00.000 +0200,1,1,16.13333333,16.13333333,0.56,8.3559,49,11.2056,1020.8,11
2008-05-11 11:00:00.000 +0200,1,1,17.13333333,17.13333333,0.52,11.0124,58,11.3988,1020.95,11
2008-05-11 12:00:00.000 +0200,1,1,17.93333333,17.93333333,0.49,9.9015,97,11.2056,1020.78,11
2008-05-11 13:00:00.000 +0200,1,1,18.90555556,18.90555556,0.43,8.3559,78,9.982,1020.58,11
2008-05-11 14:00:00.000 +0200,1,1,17.65,17.65,0.51,11.3344,38,10.3523,1020.4,11
2008-05-11 15:00:00.000 +0200,2,1,17.88888889,17.88888889,0.45,14.1841,30,9.982,1020.24,11
2008-05-11 16:00:00.000 +0200,2,1,18.96111111,18.96111111,0.46,9.4346,23,9.982,1019.65,11
2008-05-11 17:00:00.000 +0200,1,1,18.80555556,18.80555556,0.39,14.0231,130,10.3523,1019.61,11
2008-05-11 18:00:00.000 +0200,1,1,17.95555556,17.95555556,0.45,10.0142,156,9.982,1019.25,11
2008-05-11 19:00:00.000 +0200,1,1,16.18333333,16.18333333,0.6,4.1538,194,9.982,1019.27,11
2008-05-11 20:00:00.000 +0200,1,1,15.17222222,15.17222222,0.64,4.4919,191,10.3523,1019.68,11
2008-05-11 21:00:00.000 +0200,1,1,12.21666667,12.21666667,0.73,1.5617,225,9.982,1019.77,11
2008-05-11 22:00:00.000 +0200,1,1,10.48333333,10.48333333,0.77,6.44,310,15.8263,1020.17,11
2008-05-11 23:00:00.000 +0200,1,1,9.572222222,9.572222222,0.84,3.0751,183,14.5222,1020.35,11
2008-05-12 00:00:00.000 +0200,1,1,7.733333333,7.733333333,0.86,3.3488,192,14.9086,1020.16,6
2008-05-12 01:00:00.000 +0200,1,1,6.622222222,6.622222222,0.88,0,0,9.982,1020.27,6
2008-05-12 02:00:00.000 +0200,6,1,8.233333333,7.744444444,0.87,5.0554,242,15.3111,1018.61,6
2008-05-12 03:00:00.000 +0200,1,1,4.516666667,4.516666667,0.95,3.2039,239,3.3649,1019.87,6
2008-05-12 04:00:00.000 +0200,1,1,5.005555556,3.388888889,0.92,7.1323,318,3.3649,1019.77,6
2008-05-12 05:00:00.000 +0200,4,1,6.244444444,5.477777778,0.92,5.0876,195,2.5277,1019.65,6
2008-05-12 06:00:00.000 +0200,1,1,7.094444444,7.094444444,0.92,4.4758,164,6.2951,1019.74,6
2008-05-12 07:00:00.000 +0200,1,1,11.96111111,11.96111111,0.74,1.5295,150,9.982,1019.67,6
2008-05-12 08:00:00.000 +0200,1,1,14.71111111,14.71111111,0.68,5.3452,199,9.982,1019.69,6
2008-05-12 09:00:00.000 +0200,1,1,17.66666667,17.66666667,0.56,7.3899,203,9.982,1019.93,6
2008-05-12 10:00:00.000 +0200,1,1,18.91666667,18.91666667,0.43,7.4382,194,11.2056,1019.74,6
2008-05-12 11:00:00.000 +0200,1,1,20.91111111,20.91111111,0.38,4.991,226,10.3523,1019.8,6
2008-05-12 12:00:00.000 +0200,1,1,21.13333333,21.13333333,0.37,2.898,25,9.982,1019.25,6
2008-05-12 13:00:00.000 +0200,1,1,22.22222222,22.22222222,0.33,2.3667,150,9.982,1018.94,6
2008-05-12 14:00:00.000 +0200,2,1,21.15555556,21.15555556,0.39,6.2951,242,10.3523,1018.74,6
2008-05-12 15:00:00.000 +0200,2,1,22.68333333,22.68333333,0.27,2.9624,221,9.982,1018.25,6
2008-05-12 16:00:00.000 +0200,1,1,22.77777778,22.77777778,0.29,2.7531,192,9.982,1017.84,6
2008-05-12 17:00:00.000 +0200,1,1,22.08333333,22.08333333,0.33,2.2218,19,10.3523,1017.55,6
2008-05-12 18:00:00.000 +0200,1,1,22.24444444,22.24444444,0.37,4.508,322,9.982,1017.07,6
2008-05-12 19:00:00.000 +0200,1,1,21.08333333,21.08333333,0.42,2.9624,223,9.982,1017.06,6
2008-05-12 20:00:00.000 +0200,1,1,16.59444444,16.59444444,0.52,3.1073,269,10.3523,1017.62,6
2008-05-12 21:00:00.000 +0200,1,1,12.88888889,12.88888889,0.76,4.83,150,9.982,1017.86,6
2008-05-12 22:00:00.000 +0200,1,1,11.68888889,11.68888889,0.71,3.22,300,15.8263,1018.26,6
2008-05-12 23:00:00.000 +0200,1,1,11.31666667,11.31666667,0.74,3.2683,241,14.9569,1018.16,6
2008-05-13 00:00:00.000 +0200,1,1,9.905555556,9.905555556,0.8,3.22,10,15.8263,1018.18,35
2008-05-13 01:00:00.000 +0200,6,1,10.39444444,10.39444444,0.86,3.0751,200,15.8263,1017.99,35
2008-05-13 02:00:00.000 +0200,1,1,10.55555556,10.55555556,0.79,5.4257,56,15.1823,1014.96,35
2008-05-13 03:00:00.000 +0200,6,1,7.222222222,7.222222222,0.83,3.22,200,15.134,1018.06,35
2008-05-13 04:00:00.000 +0200,6,1,6.088888889,6.088888889,0.93,3.22,190,12.075,1018.1,35
2008-05-13 05:00:00.000 +0200,6,1,6.055555556,6.055555556,0.92,2.5599,223,11.753,1017.92,35
2008-05-13 06:00:00.000 +0200,1,1,7.661111111,7.661111111,0.89,0,0,9.982,1018,35
2008-05-13 07:00:00.000 +0200,6,1,13.58888889,13.58888889,0.73,0,0,9.982,1018.11,35
2008-05-13 08:00:00.000 +0200,6,1,16.97222222,16.97222222,0.58,4.2343,265,10.3684,1017.91,35
2008-05-13 09:00:00.000 +0200,6,1,18.86666667,18.86666667,0.56,3.1395,242,9.982,1017.99,35
2008-05-13 10:00:00.000 +0200,6,1,22.17777778,22.17777778,0.39,3.1395,38,9.982,1017.69,35
2008-05-13 11:00:00.000 +0200,1,1,22.74444444,22.74444444,0.36,5.1359,193,10.3684,1017.57,35
2008-05-13 12:00:00.000 +0200,1,1,23.88888889,23.88888889,0.32,3.1395,318,9.982,1017.19,35
2008-05-13 13:00:00.000 +0200,1,1,23.86666667,23.86666667,0.32,4.4597,43,9.982,1016.79,35
2008-05-13 14:00:00.000 +0200,1,1,24.65,24.65,0.28,6.6976,88,10.5777,1016.22,35
2008-05-13 15:00:00.000 +0200,1,1,24.97777778,24.97777778,0.3,7.5992,140,9.982,1015.2,35
2008-05-13 16:00:00.000 +0200,1,1,24.97777778,24.97777778,0.28,7.7602,171,9.982,1014.59,35
2008-05-13 17:00:00.000 +0200,1,1,24.8,24.8,0.28,3.5903,188,10.5777,1013.98,35
2008-05-13 18:00:00.000 +0200,1,1,22.87222222,22.87222222,0.37,4.5885,152,9.982,1013.49,35
2008-05-13 19:00:00.000 +0200,1,1,22.33888889,22.33888889,0.38,3.22,130,9.982,1013.19,35
2008-05-13 20:00:00.000 +0200,1,1,18.52777778,18.52777778,0.47,1.9481,125,10.5777,1013.6,35
2008-05-13 21:00:00.000 +0200,1,1,15.06666667,15.06666667,0.6,3.22,130,9.982,1013.79,35
2008-05-13 22:00:00.000 +0200,1,1,14.93333333,14.93333333,0.56,3.22,120,16.1,1014.39,35
2008-05-13 23:00:00.000 +0200,6,1,13.18888889,13.18888889,0.68,2.898,173,15.1823,1014.49,35
2008-05-14 00:00:00.000 +0200,6,1,11.17777778,11.17777778,0.77,3.22,260,16.1,1014.88,16
2008-05-14 01:00:00.000 +0200,1,1,10.09444444,10.09444444,0.86,6.2146,79,16.1,1014.78,16
2008-05-14 02:00:00.000 +0200,1,1,12.04444444,12.04444444,0.79,3.0268,74,14.9569,1013.8,16
2008-05-14 03:00:00.000 +0200,1,1,8.472222222,7.716666667,0.89,6.0536,280,16.1,1014.08,16
2008-05-14 04:00:00.000 +0200,1,1,8.955555556,8.955555556,0.86,3.22,50,16.1,1013.89,16
2008-05-14 05:00:00.000 +0200,1,1,7.9,7.9,0.88,3.2522,330,14.168,1013.95,16
2008-05-14 06:00:00.000 +0200,1,1,8.983333333,8.983333333,0.89,3.22,10,11.27,1013.89,16
2008-05-14 07:00:00.000 +0200,2,1,13.86666667,13.86666667,0.77,4.7012,29,9.982,1013.98,16
2008-05-14 08:00:00.000 +0200,1,1,16.88333333,16.88333333,0.64,3.4293,41,10.5777,1014.22,16
2008-05-14 09:00:00.000 +0200,1,1,19.85555556,19.85555556,0.46,4.9749,87,10.2557,1014.18,16
2008-05-14 10:00:00.000 +0200,1,1,22.07777778,22.07777778,0.47,7.9212,31,10.2557,1014.27,16
2008-05-14 11:00:00.000 +0200,2,1,23.66666667,23.66666667,0.38,7.1645,21,10.5777,1014.24,16
2008-05-14 12:00:00.000 +0200,1,1,24.97777778,24.97777778,0.33,4.4597,13,9.982,1013.79,16
2008-05-14 13:00:00.000 +0200,2,1,25.89444444,25.89444444,0.29,7.6958,128,10.2557,1013.26,16
2008-05-14 14:00:00.000 +0200,1,1,25.86111111,25.86111111,0.28,4.1216,58,11.6242,1012.76,16
2008-05-14 15:00:00.000 +0200,1,1,25.82777778,25.82777778,0.31,8.05,326,11.4954,1012.12,16
2008-05-14 16:00:00.000 +0200,1,1,24.82777778,24.82777778,0.37,10.8997,22,11.2056,1011.67,16
2008-05-14 17:00:00.000 +0200,1,1,23.98333333,23.98333333,0.33,21.0749,352,10.3523,1011.66,16
2008-05-14 18:00:00.000 +0200,1,1,21.16666667,21.16666667,0.42,14.8603,2,11.2056,1011.82,16
2008-05-14 19:00:00.000 +0200,1,1,19.05,19.05,0.48,12.7351,18,11.27,1012.2,16
2008-05-14 20:00:00.000 +0200,1,1,18.16666667,18.16666667,0.54,16.3093,2,11.3988,1013,16
2008-05-14 21:00:00.000 +0200,1,1,16.20555556,16.20555556,0.62,16.1,50,9.982,1013.81,16
2008-05-14 22:00:00.000 +0200,2,1,14.41666667,14.41666667,0.72,6.1824,89,15.8263,1014.79,16
2008-05-14 23:00:00.000 +0200,1,1,14.15,14.15,0.74,7.0035,83,15.3111,1014.38,16
2008-05-15 00:00:00.000 +0200,1,1,13.76666667,13.76666667,0.72,6.1019,81,15.8263,1014.1,6
2008-05-15 01:00:00.000 +0200,1,1,11.60555556,11.60555556,0.8,5.9731,128,15.8263,1013.99,6
2008-05-15 02:00:00.000 +0200,1,1,12.90555556,12.90555556,0.8,5.9409,158,14.9569,1011.51,6
2008-05-15 03:00:00.000 +0200,1,1,11.40555556,11.40555556,0.86,3.2361,284,15.8263,1013.59,6
2008-05-15 04:00:00.000 +0200,1,1,9.327777778,9.327777778,0.89,3.1717,0,15.7297,1013.68,6
2008-05-15 05:00:00.000 +0200,1,1,8.416666667,8.416666667,0.92,3.1073,356,8.2593,1013.65,6
2008-05-15 06:00:00.000 +0200,1,1,10.91111111,10.91111111,0.86,9.2736,52,9.9015,1013.95,6
2008-05-15 07:00:00.000 +0200,1,1,14.68888889,14.68888889,0.79,3.3005,63,9.982,1013.88,6
2008-05-15 08:00:00.000 +0200,1,1,16.98888889,16.98888889,0.66,5.2486,109,10.3523,1013.86,6
2008-05-15 09:00:00.000 +0200,1,1,18.96111111,18.96111111,0.6,4.9749,150,9.982,1013.84,6
2008-05-15 10:00:00.000 +0200,6,1,21.20555556,21.20555556,0.53,5.0554,137,9.982,1013.73,6
2008-05-15 11:00:00.000 +0200,6,1,22.62222222,22.62222222,0.48,7.3577,146,10.3523,1013.6,6
2008-05-15 12:00:00.000 +0200,1,1,23.93333333,23.93333333,0.38,9.3702,169,9.982,1013.13,6
2008-05-15 13:00:00.000 +0200,1,1,25.04444444,25.04444444,0.33,9.1931,229,9.982,1012.62,6
2008-05-15 14:00:00.000 +0200,2,1,24.25,24.25,0.35,5.3452,187,11.3988,1012.13,6
2008-05-15 15:00:00.000 +0200,1,1,21.57222222,21.57222222,0.41,19.4327,279,11.2056,1011.51,6
2008-05-15 16:00:00.000 +0200,1,1,21.61666667,21.61666667,0.41,20.9461,142,11.2056,1011.99,6
2008-05-15 17:00:00.000 +0200,2,1,24.18888889,24.18888889,0.39,6.6976,143,10.3523,1010.61,6
2008-05-15 18:00:00.000 +0200,1,1,24,24,0.37,6.6332,185,16.1,1009.93,6
2008-05-15 19:00:00.000 +0200,1,1,22.42777778,22.42777778,0.51,7.8729,166,10.2074,1009.92,6
2008-05-15 20:00:00.000 +0200,1,1,19.48333333,19.48333333,0.53,9.9176,156,10.5455,1010.27,6
2008-05-15 21:00:00.000 +0200,1,1,16.15555556,16.15555556,0.67,4.347,134,9.8049,1010.54,6
2008-05-15 22:00:00.000 +0200,1,1,15.53333333,15.53333333,0.7,6.4561,157,15.8263,1010.93,6
2008-05-15 23:00:00.000 +0200,1,1,15.77222222,15.77222222,0.66,11.5276,161,15.3111,1011.3,6
2008-05-16 00:00:00.000 +0200,1,1,14.4,14.4,0.75,11.0768,169,15.8263,1011.23,6
2008-05-16 01:00:00.000 +0200,1,1,13.82777778,13.82777778,0.75,6.5527,176,15.8263,1011.14,6
2008-05-16 02:00:00.000 +0200,6,1,14.35555556,14.35555556,0.76,10.9963,208,12.4292,1011.83,6
2008-05-16 03:00:00.000 +0200,1,1,11.13888889,11.13888889,0.85,6.2951,123,15.8263,1011.13,6
2008-05-16 04:00:00.000 +0200,1,1,11.13333333,11.13333333,0.83,6.4239,169,15.8263,1010.94,6
2008-05-16 05:00:00.000 +0200,1,1,11.21111111,11.21111111,0.84,6.2629,173,9.982,1011.05,6
2008-05-16 06:00:00.000 +0200,2,1,11.28888889,11.28888889,0.85,7.8407,170,9.982,1011.22,6
2008-05-16 07:00:00.000 +0200,2,1,14.97777778,14.97777778,0.77,9.2414,189,9.982,1011.61,6
2008-05-16 08:00:00.000 +0200,2,1,18.64444444,18.64444444,0.65,12.1072,210,9.982,1011.83,6
2008-05-16 09:00:00.000 +0200,2,1,21.03888889,21.03888889,0.57,17.7261,238,9.982,1011.79,6
2008-05-16 10:00:00.000 +0200,2,1,22.71111111,22.71111111,0.48,23.5382,248,10.0464,1011.69,6
2008-05-16 11:00:00.000 +0200,2,1,23.67222222,23.67222222,0.48,23.8602,247,10.3523,1011.66,6
2008-05-16 12:00:00.000 +0200,2,1,23.81666667,23.81666667,0.41,23.6187,258,9.982,1011.51,6
2008-05-16 13:00:00.000 +0200,1,1,22.8,22.8,0.48,17.5329,239,11.2056,1011.51,6
2008-05-16 14:00:00.000 +0200,1,1,22.93333333,22.93333333,0.5,25.4219,223,11.3988,1011.66,6
2008-05-16 15:00:00.000 +0200,2,1,24.90555556,24.90555556,0.45,22.0087,230,9.982,1011.5,6
2008-05-16 16:00:00.000 +0200,2,1,24.48888889,24.48888889,0.42,25.0516,211,16.1,1010.78,6
2008-05-16 17:00:00.000 +0200,2,1,24.66666667,24.66666667,0.41,24.4881,230,12.4292,1011.5,6
2008-05-16 18:00:00.000 +0200,2,1,23.28333333,23.28333333,0.52,7.0196,248,15.8263,1010.1,6
2008-05-16 19:00:00.000 +0200,1,1,23.16111111,23.16111111,0.5,10.7709,231,14.49,1010.49,6
2008-05-16 20:00:00.000 +0200,1,1,22.77777778,22.77777778,0.48,16.6313,222,12.4292,1011.2,6
2008-05-16 21:00:00.000 +0200,1,1,21.86666667,21.86666667,0.52,16.3254,220,11.2861,1011.7,6
2008-05-16 22:00:00.000 +0200,1,1,20.63333333,20.63333333,0.57,14.3934,218,10.2718,1012.21,6
2008-05-16 23:00:00.000 +0200,1,1,19.33333333,19.33333333,0.63,12.1233,216,9.982,1012.34,6
2008-05-17 00:00:00.000 +0200,1,1,17.88333333,17.88333333,0.68,9.3219,214,11.1895,1011.67,2
2008-05-17 01:00:00.000 +0200,2,1,16.36666667,16.36666667,0.73,6.1663,211,13.1376,1010.63,2
2008-05-17 02:00:00.000 +0200,2,1,15.3,15.3,0.77,4.6207,205,14.168,1010.11,2
2008-05-17 03:00:00.000 +0200,1,1,14.98333333,14.98333333,0.81,6.1985,201,13.2342,1010.71,2
2008-05-17 04:00:00.000 +0200,1,1,15.12222222,15.12222222,0.83,9.3058,201,11.3827,1011.84,2
2008-05-17 05:00:00.000 +0200,1,1,15.33333333,15.33333333,0.83,11.27,200,9.982,1012.6,2
2008-05-17 06:00:00.000 +0200,1,1,15.56111111,15.56111111,0.81,9.6278,195,9.7244,1012.35,2
2008-05-17 07:00:00.000 +0200,2,1,16.01666667,16.01666667,0.78,7.7119,188,9.982,1011.82,2
2008-05-17 08:00:00.000 +0200,2,1,17.93888889,17.93888889,0.73,11.431,198,9.982,1012.09,2
2008-05-17 09:00:00.000 +0200,2,1,20.05,20.05,0.62,14.4739,191,9.982,1011.89,2
2008-05-17 10:00:00.000 +0200,2,1,22.71111111,22.71111111,0.51,21.7994,210,9.982,1011.88,2
2008-05-17 11:00:00.000 +0200,2,1,23.76666667,23.76666667,0.48,17.7583,193,10.3523,1011.73,2
2008-05-17 12:00:00.000 +0200,2,1,24.92777778,24.92777778,0.47,20.7368,210,9.982,1011.2,2
2008-05-17 13:00:00.000 +0200,2,1,25.04444444,25.04444444,0.39,20.3987,202,9.982,1010.82,2
2008-05-17 14:00:00.000 +0200,2,1,26.96666667,26.77777778,0.39,20.5597,223,10.3523,1010.61,2
2008-05-17 15:00:00.000 +0200,2,1,27.19444444,26.86111111,0.37,22.3146,220,9.982,1010.13,2
2008-05-17 16:00:00.000 +0200,2,1,27.15,26.83333333,0.37,17.8549,241,9.982,1009.94,2
2008-05-17 17:00:00.000 +0200,2,1,26.15555556,26.15555556,0.39,17.7905,233,10.3523,1010.1,2
2008-05-17 18:00:00.000 +0200,2,1,25.04444444,25.04444444,0.45,12.4775,258,9.982,1009.81,2
2008-05-17 19:00:00.000 +0200,2,1,22.89444444,22.89444444,0.52,11.0768,220,9.982,1009.64,2
2008-05-17 20:00:00.000 +0200,2,1,20.66111111,20.66111111,0.6,7.9373,208,10.3523,1010.07,2
2008-05-17 21:00:00.000 +0200,2,1,18.98333333,18.98333333,0.67,7.9695,189,9.982,1009.91,2
2008-05-17 22:00:00.000 +0200,2,1,18.84444444,18.84444444,0.68,6.5527,163,14.9086,1010.42,2
2008-05-17 23:00:00.000 +0200,2,1,17.43333333,17.43333333,0.71,6.7942,168,14.168,1010.73,2
2008-05-18 00:00:00.000 +0200,2,1,16.68888889,16.68888889,0.72,6.44,160,14.9086,1010.43,2
2008-05-18 01:00:00.000 +0200,2,1,15.06666667,15.06666667,0.78,6.2951,159,14.9086,1010.13,2
2008-05-18 02:00:00.000 +0200,1,1,15.38888889,15.38888889,0.8,9.8371,206,14.168,1006.92,2
2008-05-18 03:00:00.000 +0200,2,1,14.88333333,14.88333333,0.78,11.27,140,14.9086,1009.24,2
2008-05-18 04:00:00.000 +0200,2,1,14.28333333,14.28333333,0.81,6.4239,159,14.9086,1009.42,2
2008-05-18 05:00:00.000 +0200,2,1,14.27222222,14.27222222,0.83,10.7387,146,14.168,1009.51,2
2008-05-18 06:00:00.000 +0200,2,1,14.84444444,14.84444444,0.83,4.8622,148,9.982,1009.44,2
2008-05-18 07:00:00.000 +0200,1,1,17.62222222,17.62222222,0.78,3.4937,185,9.982,1009.34,2
2008-05-18 08:00:00.000 +0200,1,1,20.81111111,20.81111111,0.69,9.3702,166,10.3523,1009.53,2
2008-05-18 09:00:00.000 +0200,2,1,22.62222222,22.62222222,0.62,7.9695,169,9.982,1009.34,2
2008-05-18 10:00:00.000 +0200,2,1,24.95555556,24.95555556,0.47,3.2039,249,9.982,1009.22,2
2008-05-18 11:00:00.000 +0200,2,1,26.90555556,26.78333333,0.4,5.0715,30,10.3523,1008.8,2
2008-05-18 12:00:00.000 +0200,2,1,27.10555556,26.87777778,0.39,13.1698,62,9.982,1008.16,2
2008-05-18 13:00:00.000 +0200,3,1,27.68888889,27.29444444,0.38,12.075,122,9.982,1007.21,2
2008-05-18 14:00:00.000 +0200,3,1,27.83888889,27.76111111,0.44,12.3487,128,10.3523,1006.77,2
